Policy Name Variant,Id,Date,Url,Full Text,Hashtags,Views Count,Favourite Count,Retweet Count,Reply Count,Language,Image Urls,Video Urls,User Mentions,User Profile Id,User Description,User Name,User Followers Count,sentiment_transformer
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781865063336267996,Sun Apr 21 01:58:31 +0000 2024,https://twitter.com/FuriousDShow/status/1781865063336267996,RT @harlacher: This book is so good.,[],0,0,5,0,en,[],[],['harlacher'],103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,2
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781809477513097668,Sat Apr 20 22:17:38 +0000 2024,https://twitter.com/FuriousDShow/status/1781809477513097668,"RT @JoPerryAuthor: Featured at Writers Read: Jo Perry, author of The World Entire

What am I reading?

H. B. O'Neill 
@andyhumphrey11 
@Fur…",[],0,0,1,0,en,[],[],"['JoPerryAuthor', 'andyhumphrey11']",103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,2
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781802531980464250,Sat Apr 20 21:50:02 +0000 2024,https://twitter.com/FuriousDShow/status/1781802531980464250,RT @FuriousDShow: Where should the #Sundance festival relocate?,['Sundance'],0,0,1,0,en,[],[],['FuriousDShow'],103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,0
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781789494489804931,Sat Apr 20 20:58:14 +0000 2024,https://twitter.com/FuriousDShow/status/1781789494489804931,"“Vrrooomm-swooosh!”

 https://t.co/eWTdcpZkSI",[],20,0,0,0,en,[],['https://video.twimg.com/ext_tw_video/1781746443620950017/pu/vid/avc1/320x568/r1t6FJKYIJkVSrTZ.mp4?tag=12'],[],103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,0
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781788284378661019,Sat Apr 20 20:53:25 +0000 2024,https://twitter.com/FuriousDShow/status/1781788284378661019,Why does everyone have to send death threats over the slightest disagreements? https://t.co/Jt3lyGPFC2,[],7063,3,0,0,en,[],[],[],103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,0
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781761570931909067,Sat Apr 20 19:07:16 +0000 2024,https://twitter.com/FuriousDShow/status/1781761570931909067,"Introduce yourself with:   
•One comic book   
•One film   
•One album  
•One TV show https://t.co/Xrj7zQnpMw",[],93,34,1,0,en,"['https://pbs.twimg.com/media/GLoWtEEXAAA141w.jpg', 'https://pbs.twimg.com/media/GLoWtEGW0AAuzrQ.jpg', 'https://pbs.twimg.com/media/GLoWtEBXAAAAj9d.jpg', 'https://pbs.twimg.com/media/GLoWtECW0AA5aGD.jpg']",[],[],103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,0
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781744736123928653,Sat Apr 20 18:00:22 +0000 2024,https://twitter.com/FuriousDShow/status/1781744736123928653,"RT @FuriousDShow: “That’s weird,” said Billy, “the Zaroxians usually come on Memorial Day weekend, but this is only April.” https://t.co/oA…",[],0,0,1,0,en,[],[],['FuriousDShow'],103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,0
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781657587085193283,Sat Apr 20 12:14:05 +0000 2024,https://twitter.com/FuriousDShow/status/1781657587085193283,"Sounds like the guy who narrowly survived the Hiroshima nuclear bombing, only to go back to his home town of Nagasaki in time for their bombing.",[],49,1,0,0,en,[],[],[],103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,0
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781646515947151680,Sat Apr 20 11:30:05 +0000 2024,https://twitter.com/FuriousDShow/status/1781646515947151680,#NewProfilePic https://t.co/IO5d8VdNfK,['NewProfilePic'],25,0,0,0,qme,['https://pbs.twimg.com/media/GLmuEF3XYAA5Ev5.jpg'],[],[],103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,0
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781646405951508866,Sat Apr 20 11:29:39 +0000 2024,https://twitter.com/FuriousDShow/status/1781646405951508866,Good morning. https://t.co/AwinDlXliG,[],21,0,0,0,en,[],[],[],103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,2
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781541335708655869,Sat Apr 20 04:32:08 +0000 2024,https://twitter.com/FuriousDShow/status/1781541335708655869,Goodnight. https://t.co/uZF2l4TvPj,[],22,0,0,0,en,[],[],[],103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,0
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781519210805358933,Sat Apr 20 03:04:13 +0000 2024,https://twitter.com/FuriousDShow/status/1781519210805358933,"Wordle 1,036 3/6

⬜⬜⬜🟩⬜
⬜🟩⬜🟩🟨
🟩🟩🟩🟩🟩",[],28,0,0,0,en,[],[],[],103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,0
Development Support for Coffee in Traditional Areas: Support to Small Growers' Collectives/ SHGs/ Cooperatives for,1781512641258602836,Sat Apr 20 02:38:07 +0000 2024,https://twitter.com/FuriousDShow/status/1781512641258602836,"RT @AlexKenna9: Last day to pre-order BURN THIS NIGHT and a number of great up-coming books for 25% off 

https://t.co/THYh9mqwKc",[],0,0,13,0,en,[],[],['AlexKenna9'],103695258,"Writer of Kirby Baxter’s #geek #cozymysteries, the action packed Jake Mooney #thrillers from @FahrenheitPress, & the Official Sweetheart of the Internet.",FuriousDShow,1607,0
TEC Internship,1779596886405525666,Sun Apr 14 19:45:35 +0000 2024,https://twitter.com/InovoTec/status/1779596886405525666,"@MugishaMoise4 Bareke bashaka gusebanya , .....

Mugisha agiye kwiga kuko afite imikino ya Olympic imutegereje muminsi micye @CyclingLvrs 

Aho tuzajya tubona amahirwe ya Internship turajya twoherezayo abakinnyi bahabwe ubumenyi bwiyongereye.",[],42,1,0,1,tl,[],[],"['MugishaMoise4', 'CyclingLvrs']",1594418295163293698,"Professional Cycling Team.
#BuildYourDreams

KIREHE District is our Home Base 🏡 💙 
#VisitKirehe 

info@inovotec.org",InovoTec,644,0
TEC Internship,1774304847803892016,Sun Mar 31 05:16:55 +0000 2024,https://twitter.com/vaguerocky/status/1774304847803892016,Lebih lamaan gue internship di tec wtffffff,[],176,0,0,2,in,[],[],[],1675458214656344065,busetdah,vaguerocky,19,0
TEC Internship,1773486930430472702,Thu Mar 28 23:06:48 +0000 2024,https://twitter.com/tec_trent/status/1773486930430472702,"@JoshEakle Many jobs back in the day did not require college degrees. Prior to the great society, most people did not go to college. Instead they got internships or started at entry level positions.",[],33,0,0,0,en,[],[],['JoshEakle'],1273334796739960832,"Hi, I'm TecTrent. I have a YouTube channel where I do tech videos. https://t.co/VsWEI1ZAX6",tec_trent,70,2
TEC Internship,1764235505539977300,Sun Mar 03 10:24:57 +0000 2024,https://twitter.com/huanonym/status/1764235505539977300,"aduhh... pengen banget rasanya bikin review of my whole internship experience as an kelas 12 kid yg bener2 target utamanya tuh bukan cmn ""masuk itb"" tp juga ""masuk itb DAN tec""

it was all or nothing. 

and I'm proud to say,
that in this ocassion,
God let me taste the ""all"" path.",[],352,1,0,0,in,[],[],[],1545712167994855425,"167'23. I used to be a natural, now all I do is try, try, try. (not so @studdictions anymore)",huanonym,531,2
TEC Internship,1762919041793187925,Wed Feb 28 19:13:47 +0000 2024,https://twitter.com/thunderalpha509/status/1762919041793187925,"@GyanTherapy I am dropping my https://t.co/HqgcXGkNBF degree 
And starting internship in B.Tec chaya wala 🙃",[],4,0,0,0,en,[],[],['GyanTherapy'],1712880219197964288,just a normal user,thunderalpha509,11,0
TEC Internship,1757956658293330187,Thu Feb 15 02:35:03 +0000 2024,https://twitter.com/brotbroti/status/1757956658293330187,"jumat ini itb keknya bakal penuh 
1. sinema keliling jam 6 di kantin gku 2
2. TEC internship jam 4 di gku 1
3. mikon di audi gku 2
AAAAAA aku pusing mikirin mobilisasi",[],103,2,0,1,in,[],[],[],1342659382157275137,semoga istiqomah | moots irl only,brotbroti,101,0
TEC Internship,1750913855289704949,Fri Jan 26 16:09:28 +0000 2024,https://twitter.com/dmwrdi/status/1750913855289704949,@anncaacaa saatnya TEC ambil bagian 😀🫵. study case internship dari kasus ITB ga sie,[],118,0,0,1,in,[],[],['anncaacaa'],364676265,No Description,dmwrdi,682,0
TEC Internship,1749391372468068477,Mon Jan 22 11:19:39 +0000 2024,https://twitter.com/JenrolaAdeyanju/status/1749391372468068477,"2nd day programme, Unilorin African
Support Bureau for
Entrepreneurship
(ASBE) Technical
and
Entrepreneurship
Center (TEC)
Internship
Opportunity 
#TEC_ASBE #TECASBE #viralvideo https://t.co/OhU91DUXwC","['TEC_ASBE', 'TECASBE', 'viralvideo']",29,1,0,0,en,"['https://pbs.twimg.com/media/GEcWKL9XIAIFPxB.jpg', 'https://pbs.twimg.com/media/GEcWLPVW0AAJF4Q.jpg']",[],[],1482067396219359232,Am a fashion designer and also an economist,JenrolaAdeyanju,22,0
TEC Internship,1749203987528892902,Sun Jan 21 22:55:03 +0000 2024,https://twitter.com/ConectaTECmx/status/1749203987528892902,"🚗🔧 ¡Del Tec a @Tesla! Julieta Vicario, egresada del @TECcampusMTY se une al equipo de Tesla en la Gigafactory de Austin, Texas, tras superar con éxito su internship. ¡Una @EXATEC cumpliendo su sueño profesional en la vanguardia automotriz! 🌐👩‍🎓 #Tec https://t.co/A6y0CvLYul",['Tec'],263,4,0,0,es,[],[],"['Tesla', 'TECcampusMTY', 'EXATEC']",58598072,"La plataforma de noticias del @tecdemonterrey. Periodismo de servicio con expertos del TEC e historias de alumnos, profesores y egresados.",ConectaTECmx,21794,0
TEC Internship,1745023232741343448,Wed Jan 10 10:02:14 +0000 2024,https://twitter.com/itbfess/status/1745023232741343448,"Halo, warga itb! Kami dari TEC internship group 11 sedang melakukan analisis kondisi terhadap mahasiswa secara umum untuk keperluan tugas besar kami. Bagi yang punya waktu luang boleh diisi yaa, terima kasih and have a nice  (cont..)",[],1774,0,0,1,in,[],[],[],1273190263121297409,"Base terbaik bangsa 🧑🏻‍🔬👩🏻‍🔧 

by @01_miio chan 👩‍💻 Contact, PP, ToS: @polisiitb 📘👮🏻‍♂️

itb! maba! bucin! struggle! aspirasi! triggerwarning!",itbfess,120289,2
TEC Internship,1742330976254992452,Tue Jan 02 23:44:10 +0000 2024,https://twitter.com/ConectaTECmx/status/1742330976254992452,"Sofía Medina y Kiara Parada, estudiantes del @Tec_CSF  fueron seleccionadas entre más de mil aplicantes para el @Google  Business Internship Program 💻 👉 

https://t.co/Fo2afdjiJd",[],199,1,0,0,es,[],[],"['Tec_CSF', 'Google']",58598072,"La plataforma de noticias del @tecdemonterrey. Periodismo de servicio con expertos del TEC e historias de alumnos, profesores y egresados.",ConectaTECmx,21794,0
TEC Internship,1741064096957554876,Sat Dec 30 11:50:02 +0000 2023,https://twitter.com/Alex_J_DeMarco/status/1741064096957554876,"Unitarian Universalist (earliest attendance)
Midwest Baptist (""came to faith"" in)
Southern Baptist (baptized in)
Progressive Nondenom (married in)
TEC (seminary internship)
PCUSA (seminary internship)
TEC (confirmed in)
PCUSA (worked as youth director)
TEC (attend now)",[],115,1,0,0,en,[],[],[],356207384,"project editor, Baker Academic • oddball Christian & fledgling Mahayanist • nerdy about words, trees, & theology • All opinions are my own • he/him • 🏳️‍🌈🌏",Alex_J_DeMarco,683,0
TEC Internship,1738982874747920853,Sun Dec 24 18:00:00 +0000 2023,https://twitter.com/ConectaTECmx/status/1738982874747920853,"Sofía Medina y Kiara Parada, estudiantes del @Tec_CSF  fueron seleccionadas entre más de mil aplicantes para el @Google  Business Internship Program 💻 👉 

https://t.co/7MWg1WQim0",[],120,1,0,0,es,[],[],"['Tec_CSF', 'Google']",58598072,"La plataforma de noticias del @tecdemonterrey. Periodismo de servicio con expertos del TEC e historias de alumnos, profesores y egresados.",ConectaTECmx,21794,0
TEC Internship,1737874023839907971,Thu Dec 21 16:33:50 +0000 2023,https://twitter.com/BabitaJ76693391/status/1737874023839907971,"@anandmahindra @mohitjoshi74 Sir my son is in iiit pune  doing b.tec in CS ..any job for him or any 
Internship",[],55,0,0,0,en,[],[],"['anandmahindra', 'mohitjoshi74']",1558825260887449600,No Description,BabitaJ76693391,0,2
TEC Internship,1736020112711577728,Sat Dec 16 13:47:03 +0000 2023,https://twitter.com/huanonym/status/1736020112711577728,"4 wawancara tec internship hari ini seru banget anjir😭😭😭

bener2 cool experience bgt ketemu org yang gakdikenal sama sekali trus bener2 kenalan dari awal sama main game bareng...

part susahnya skrg adalah gweh hrus mengupload record2an ini semua🤓💪🏻

wml, 36 to go!",[],342,0,0,1,in,[],[],[],1545712167994855425,"167'23. I used to be a natural, now all I do is try, try, try. (not so @studdictions anymore)",huanonym,531,0
TEC Internship,1728433148122575078,Sat Nov 25 15:19:09 +0000 2023,https://twitter.com/TravisPickell/status/1728433148122575078,"My faith-community participation since birth:

1984-2000: Buddhist (soka gokkai)
2000-2006: nondenom
2006-2007: Anglican 
2007-2011: nondenom, TEC &amp; PC(USA) internships
2011-2017: PCA
2018-2020: Anglican
2021-2022: nondenom
2022-present: Quaker (evangelical friends)",[],6197,10,0,4,en,[],[],[],30103989,"Asst Prof of Theology & Ethics | Director, Character Virtue Initiative | Faculty Fellow, GFU Honors Program @georgefox | Author @undpress

like ≠ endorse",TravisPickell,789,2
TEC Internship,1728270434578448682,Sat Nov 25 04:32:35 +0000 2023,https://twitter.com/Alex_J_DeMarco/status/1728270434578448682,"My faith-community participation since birth:

1989–2004: None (but brief stint UU)
2004–2007: Baptist / Evangie Nondenom
2007–2009: church hopping
2009–2014: progressive Evangie
2013–2015: TEC &amp; PC(USA) internships
2016–today: Episcopal (TEC)
Feb. 2023–today: Mahayana Buddhist",[],7653,7,1,0,en,[],[],[],356207384,"project editor, Baker Academic • oddball Christian & fledgling Mahayanist • nerdy about words, trees, & theology • All opinions are my own • he/him • 🏳️‍🌈🌏",Alex_J_DeMarco,683,2
TEC Internship,1726356136012444071,Sun Nov 19 21:45:51 +0000 2023,https://twitter.com/ROi_Tec/status/1726356136012444071,@ShawnBasquiat Herbalists are also doing internship 🤔 https://t.co/BtTuYL8n5T,[],253,3,0,0,en,['https://pbs.twimg.com/media/F_U_wI7WsAAwHUQ.jpg'],[],['ShawnBasquiat'],1178796107868119040,"🕳️🖤
https://t.co/DhDdxVVxqP",ROi_Tec,27,0
TEC Internship,1726354608539517091,Sun Nov 19 21:39:47 +0000 2023,https://twitter.com/ROi_Tec/status/1726354608539517091,@kingwhsam While sorting MERN internship. Kindly pick me biko,[],139,0,0,0,en,[],[],['kingwhsam'],1178796107868119040,"🕳️🖤
https://t.co/DhDdxVVxqP",ROi_Tec,27,0
TEC Internship,1725522447716208885,Fri Nov 17 14:33:04 +0000 2023,https://twitter.com/ROi_Tec/status/1725522447716208885,"@kingwhsam Love your content, check my comment in your previous post on MERN stack internship🙏 https://t.co/BacEpLAe46",[],55,0,0,0,en,['https://pbs.twimg.com/media/F_JJhYGXoAAmTIN.png'],[],['kingwhsam'],1178796107868119040,"🕳️🖤
https://t.co/DhDdxVVxqP",ROi_Tec,27,2
TEC,1782042684317724940,Sun Apr 21 13:44:19 +0000 2024,https://twitter.com/KazamaTec/status/1782042684317724940,@Earth_928_2099 He’d pick it up to give it to Thor not knowing you’d need to be worthy first😂,[],0,0,0,0,en,[],[],['Earth_928_2099'],1569913862459199489,Suffering but not from success✨TEKKEN/LOK/MortalKombat,KazamaTec,137,0
TEC,1782042657042125023,Sun Apr 21 13:44:12 +0000 2024,https://twitter.com/urielsouza29/status/1782042657042125023,"@ngtv_bg Nossa mentalidade mercadologica é atrasada.
Sem pesquisa não vamos pra frente. Pessoal prefere comprar tec pronta que pesquisar alguma nova tecnologia",[],1,1,0,0,pt,[],[],['ngtv_bg'],46181890,"Democracia líquida!
EticaAI: https://t.co/f2AcxIQ6Fe
HXL-CPLP: https://t.co/zvWwuSkius",urielsouza29,626,0
TEC,1782042650335399992,Sun Apr 21 13:44:11 +0000 2024,https://twitter.com/PabloRoMa_TecM/status/1782042650335399992,"@ClonanElVandalo @JMilei En Córdoba le decimos #papudo a otra cosa, pensándolo bien, aplica.
Gracias perrito malvado por ser el rayito de sol en esta catarata de porongas.
Caricias significativas desde Goriland.",['papudo'],0,0,0,0,es,[],[],"['ClonanElVandalo', 'JMilei']",1738546581232615424,En la tierra donde los plátanos no besan el suelo.,PabloRoMa_TecM,105,0
TEC,1782042635554971911,Sun Apr 21 13:44:07 +0000 2024,https://twitter.com/RedConectaTec/status/1782042635554971911,🦋🦋Info akun bokep lokal indo yang viral dong 1234,[],2,0,0,0,in,[],[],[],242454711,La Nueva Red para los conocedores de Internet,RedConectaTec,13,0
TEC,1782042453916410149,Sun Apr 21 13:43:24 +0000 2024,https://twitter.com/nora_tec/status/1782042453916410149,"このコすごくいいこというゾウ！
いままでとかわらない！
ぜんりょくでおうえんあるのみ🔥🔥🔥",[],2,1,0,0,ja,[],[],[],978843174553767937,千葉ジェッツ#34🐆#31🦍#3🐒#200🐘🟥前はゆるく観てたけど21-22に現地観戦してから沼🫠ふぁぼりつ&気分で無言フォローごめんなさい🥺フォロー歓迎😀ジェッツブースターの方仲良くしてもらえると嬉しいです🐆うるさかったらミュートお願いします🙇そんな感じのおっさん。,nora_tec,137,2
